,Ano,Mes,PaisDestino,DeptoOrigen,CantidadUnidades,ValorMilespesos,Toneladas,date
395,2010,Dec,Chile,Bogota,1260,41020,1,Dec 2010
396,2010,Dec,Chile,Caldas,38304,1355629,38,Dec 2010
397,2010,Dec,China,Antioquia,210,3403,0,Dec 2010
398,2010,Dec,China,Caldas,2899,153831,3,Dec 2010
399,2010,Dec,China,Risaralda,19248,222705,19,Dec 2010
400,2010,Dec,Corea,Antioquia,124120,1388949,124,Dec 2010
401,2010,Dec,Corea,Bogota,2665,96058,3,Dec 2010
402,2010,Dec,Corea,Caldas,138993,1774289,139,Dec 2010
403,2010,Dec,Corea,Cauca,83947,749816,84,Dec 2010
404,2010,Dec,Corea,Huila,237519,2277590,238,Dec 2010
405,2010,Dec,Corea,Quindio,19250,172445,19,Dec 2010
406,2010,Dec,Corea,Risaralda,1575970,15256692,1576,Dec 2010
407,2010,Dec,Corea,Santander,19299,208770,19,Dec 2010
408,2010,Dec,Corea,Valle del Cauca,139182,1422650,139,Dec 2010
409,2010,Dec,Costa Rica,Quindio,508,11437,1,Dec 2010
410,2010,Dec,Cuba,Antioquia,1864,36793,2,Dec 2010
411,2010,Dec,Dinamarca,Huila,21011,195924,21,Dec 2010
412,2010,Dec,Dinamarca,Risaralda,20984,216009,21,Dec 2010
413,2010,Dec,Dinamarca,Tolima,19911,217559,20,Dec 2010
414,2010,Dec,Dominica,Antioquia,651,24351,1,Dec 2010
415,2010,Dec,Ecuador,Antioquia,12748,321851,13,Dec 2010
416,2010,Dec,Ecuador,Caldas,51342,1958583,51,Dec 2010
417,2010,Dec,Ecuador,Valle del Cauca,18207,524285,18,Dec 2010
418,2010,Dec,El Salvador,Antioquia,10056,28127,10,Dec 2010
419,2010,Dec,El Salvador,Caldas,2966,142750,3,Dec 2010
420,2010,Dec,El Salvador,Quindio,742,16702,1,Dec 2010
421,2010,Dec,Eslovenia,Antioquia,19937,171977,20,Dec 2010
422,2010,Dec,Eslovenia,Cauca,19951,218467,20,Dec 2010
423,2010,Dec,Eslovenia,Huila,38525,382562,39,Dec 2010
424,2010,Dec,Eslovenia,Quindio,39950,350641,40,Dec 2010
425,2010,Dec,Espana,Antioquia,216644,2104034,217,Dec 2010
426,2010,Dec,Espana,Bogota,1925,50438,2,Dec 2010
427,2010,Dec,Espana,Caldas,39195,396604,39,Dec 2010
428,2010,Dec,Espana,Cauca,64940,647396,65,Dec 2010
429,2010,Dec,Espana,Huila,660385,7382748,660,Dec 2010
430,2010,Dec,Espana,Narino,151678,1725823,152,Dec 2010
431,2010,Dec,Espana,Quindio,56031,467151,56,Dec 2010
432,2010,Dec,Espana,Risaralda,38474,388564,38,Dec 2010
433,2010,Dec,Espana,Santander,42000,408624,42,Dec 2010
434,2010,Dec,Espana,Tolima,32157,314608,32,Dec 2010
435,2010,Dec,Espana,Valle del Cauca,21680,221397,22,Dec 2010
436,2010,Dec,Estados Unidos,Antioquia,3563230,43606110,3563,Dec 2010
437,2010,Dec,Estados Unidos,Bogota,1588385,15564400,1588,Dec 2010
438,2010,Dec,Estados Unidos,Caldas,3499636,36339956,3500,Dec 2010
439,2010,Dec,Estados Unidos,Cauca,700725,7413580,701,Dec 2010
440,2010,Dec,Estados Unidos,Huila,6577667,65873743,6578,Dec 2010
441,2010,Dec,Estados Unidos,Magdalena,211616,2223885,212,Dec 2010
442,2010,Dec,Estados Unidos,Narino,40440,383903,40,Dec 2010
443,2010,Dec,Estados Unidos,Quindio,1195186,11959885,1195,Dec 2010
444,2010,Dec,Estados Unidos,Risaralda,5389756,53748869,5390,Dec 2010
445,2010,Dec,Estados Unidos,Santander,1127778,11093395,1128,Dec 2010
446,2010,Dec,Estados Unidos,Tolima,833839,11549512,834,Dec 2010
447,2010,Dec,Estados Unidos,Valle del Cauca,1369531,13622377,1370,Dec 2010
448,2010,Dec,Estonia,Santander,19204,182413,19,Dec 2010
449,2010,Dec,Estonia,Valle del Cauca,96244,956028,96,Dec 2010
450,2010,Dec,Finlandia,Caldas,42008,429192,42,Dec 2010
451,2010,Dec,Finlandia,Huila,503658,5358805,504,Dec 2010
452,2010,Dec,Francia,Antioquia,41969,421020,42,Dec 2010
453,2010,Dec,Francia,Bogota,39814,407212,40,Dec 2010
454,2010,Dec,Francia,Caldas,145460,1971677,145,Dec 2010
455,2010,Dec,Francia,Huila,19943,232011,20,Dec 2010
456,2010,Dec,Francia,Narino,21706,204264,22,Dec 2010
457,2010,Dec,Francia,Quindio,19988,232010,20,Dec 2010
458,2010,Dec,Francia,Risaralda,148807,1494363,149,Dec 2010
459,2010,Dec,Francia,Santander,122453,1160296,122,Dec 2010
460,2010,Dec,Francia,Tolima,104933,1052655,105,Dec 2010
461,2010,Dec,Francia,Valle del Cauca,20000,462067,20,Dec 2010
462,2010,Dec,Grecia,Cauca,19946,225193,20,Dec 2010
463,2010,Dec,Guatemala,Antioquia,56476,228384,56,Dec 2010
464,2010,Dec,Irlanda,Bogota,19290,195026,19,Dec 2010
465,2010,Dec,Israel,Antioquia,19250,192555,19,Dec 2010
466,2010,Dec,Israel,Bogota,19214,202120,19,Dec 2010
467,2010,Dec,Israel,Caldas,50739,200986,51,Dec 2010
468,2010,Dec,Israel,Huila,19945,196933,20,Dec 2010
469,2010,Dec,Israel,Risaralda,176673,1766585,177,Dec 2010
470,2010,Dec,Israel,Tolima,39261,393939,39,Dec 2010
471,2010,Dec,Italia,Antioquia,153957,1455433,154,Dec 2010
472,2010,Dec,Italia,Bogota,184530,1874369,185,Dec 2010
473,2010,Dec,Italia,Caldas,153998,1633161,154,Dec 2010
474,2010,Dec,Italia,Huila,151388,1531281,151,Dec 2010
475,2010,Dec,Italia,Magdalena,77002,846427,77,Dec 2010
476,2010,Dec,Italia,Quindio,39192,330612,39,Dec 2010
477,2010,Dec,Italia,Santander,97962,891015,98,Dec 2010
478,2010,Dec,Japan,Antioquia,411279,4793420,411,Dec 2010
479,2010,Dec,Japan,Bogota,125091,895429,125,Dec 2010
480,2010,Dec,Japan,Caldas,717163,9468423,717,Dec 2010
481,2010,Dec,Japan,Cauca,221479,2185469,221,Dec 2010
482,2010,Dec,Japan,Huila,1882867,20180725,1883,Dec 2010
483,2010,Dec,Japan,Magdalena,157406,1648208,157,Dec 2010
484,2010,Dec,Japan,Narino,18870,250936,19,Dec 2010
485,2010,Dec,Japan,Quindio,934646,9715932,935,Dec 2010
486,2010,Dec,Japan,Risaralda,1869143,18734083,1869,Dec 2010
487,2010,Dec,Japan,Santander,94466,1095370,94,Dec 2010
488,2010,Dec,Japan,Tolima,381270,4815719,381,Dec 2010
489,2010,Dec,Japan,Valle del Cauca,518356,5134230,518,Dec 2010
490,2010,Dec,Jordania,Risaralda,96280,1018948,96,Dec 2010
491,2010,Dec,Letonia,Caldas,41328,486575,41,Dec 2010
492,2010,Dec,Libano,Bogota,19960,187465,20,Dec 2010
493,2010,Dec,Libano,Huila,19244,168986,19,Dec 2010
494,2010,Dec,Libano,Quindio,19933,163105,20,Dec 2010
495,2010,Dec,Libano,Risaralda,38530,379732,39,Dec 2010
496,2010,Dec,Lituania,Caldas,454,23730,0,Dec 2010
497,2010,Dec,Malasia,Antioquia,6750,160303,7,Dec 2010
498,2010,Dec,Malasia,Quindio,19296,212548,19,Dec 2010
499,2010,Dec,Malasia,Risaralda,19265,183654,19,Dec 2010
500,2010,Dec,Mexico,Bogota,19215,187523,19,Dec 2010
501,2010,Dec,Mexico,Caldas,89452,2998919,89,Dec 2010
502,2010,Dec,Mexico,Risaralda,19223,217311,19,Dec 2010
503,2010,Dec,Mexico,Santander,38490,388208,38,Dec 2010
504,2010,Dec,Noruega,Antioquia,110,5283,0,Dec 2010
505,2010,Dec,Noruega,Bogota,13920,77368,14,Dec 2010
506,2010,Dec,Noruega,Caldas,321574,3453478,322,Dec 2010
507,2010,Dec,Noruega,Huila,592428,5910014,592,Dec 2010
508,2010,Dec,Noruega,Quindio,80970,754828,81,Dec 2010
509,2010,Dec,Noruega,Risaralda,383262,3870288,383,Dec 2010
510,2010,Dec,Noruega,Tolima,106452,1063009,106,Dec 2010
511,2010,Dec,Noruega,Valle del Cauca,62998,598567,63,Dec 2010
512,2010,Dec,Nueva Zelandia,Valle del Cauca,38510,402176,39,Dec 2010
513,2010,Dec,Paises Bajos,Antioquia,17349,202848,17,Dec 2010
514,2010,Dec,Paises Bajos,Caldas,55418,692809,55,Dec 2010
515,2010,Dec,Paises Bajos,Narino,19147,142643,19,Dec 2010
516,2010,Dec,Paises Bajos,Santander,41440,481751,41,Dec 2010
517,2010,Dec,Panama,Antioquia,53350,218769,53,Dec 2010
518,2010,Dec,Peru,Quindio,508,11437,1,Dec 2010
519,2010,Dec,Peru,Tolima,4132,195280,4,Dec 2010
520,2010,Dec,Peru,Valle del Cauca,70760,672503,71,Dec 2010
521,2010,Dec,Polonia,Caldas,15375,360142,15,Dec 2010
522,2010,Dec,Portugal,Huila,38457,349154,38,Dec 2010
523,2010,Dec,Puerto Rico,Antioquia,3385,75947,3,Dec 2010
524,2010,Dec,Puerto Rico,Valle del Cauca,4140,107215,4,Dec 2010
525,2010,Dec,Reino Unido,Antioquia,29043,872964,29,Dec 2010
526,2010,Dec,Reino Unido,Bogota,124701,1122196,125,Dec 2010
527,2010,Dec,Reino Unido,Caldas,46596,1036813,47,Dec 2010
528,2010,Dec,Reino Unido,Huila,537600,5415027,538,Dec 2010
529,2010,Dec,Reino Unido,Narino,368781,3933720,369,Dec 2010
530,2010,Dec,Reino Unido,Quindio,77769,805892,78,Dec 2010
531,2010,Dec,Reino Unido,Risaralda,57800,641957,58,Dec 2010
532,2010,Dec,Reino Unido,Valle del Cauca,260295,2643957,260,Dec 2010
533,2010,Dec,Republica Checa,Bogota,2010,40804,2,Dec 2010
534,2010,Dec,Republica Checa,Quindio,20947,212520,21,Dec 2010
535,2010,Dec,Rusia,Antioquia,58488,528588,58,Dec 2010
536,2010,Dec,Rusia,Bogota,238,8224,0,Dec 2010
537,2010,Dec,Rusia,Caldas,110620,2423740,111,Dec 2010
538,2010,Dec,San Vicente y las Granadinas,Antioquia,145,4359,0,Dec 2010
539,2010,Dec,Santa Lucia,Antioquia,965,29249,1,Dec 2010
540,2010,Dec,Singapur,Antioquia,16000,394155,16,Dec 2010
541,2010,Dec,Singapur,Risaralda,19228,207068,19,Dec 2010
542,2010,Dec,Siria-Republica Arabe,Risaralda,38583,405525,39,Dec 2010
543,2010,Dec,Sudafrica,Antioquia,5553,145060,6,Dec 2010
544,2010,Dec,Sudafrica,Huila,84023,953610,84,Dec 2010
545,2010,Dec,Sudafrica,Quindio,19282,174294,19,Dec 2010
546,2010,Dec,Sudafrica,Santander,19215,193227,19,Dec 2010
547,2010,Dec,Suecia,Antioquia,52547,607660,53,Dec 2010
548,2010,Dec,Suecia,Bogota,10320,43210,10,Dec 2010
549,2010,Dec,Suecia,Caldas,20998,208586,21,Dec 2010
550,2010,Dec,Suecia,Huila,327421,3314675,327,Dec 2010
551,2010,Dec,Suecia,Magdalena,15389,147139,15,Dec 2010
552,2010,Dec,Suecia,Quindio,62974,516456,63,Dec 2010
553,2010,Dec,Suecia,Risaralda,125963,1308069,126,Dec 2010
554,2010,Dec,Suecia,Santander,40958,375680,41,Dec 2010
555,2010,Dec,Suecia,Tolima,41954,394338,42,Dec 2010
556,2010,Dec,Suecia,Valle del Cauca,126000,1221481,126,Dec 2010
557,2010,Dec,Suiza,Antioquia,14625,342706,15,Dec 2010
558,2010,Dec,Surinam,Antioquia,3072,62455,3,Dec 2010
559,2010,Dec,Taiwan - provincia de China,Risaralda,210263,2622939,210,Dec 2010
560,2010,Dec,Taiwan - provincia de China,Tolima,17507,176359,18,Dec 2010
561,2010,Dec,Venezuela,Antioquia,4104,26799,4,Dec 2010
562,2010,Jan,Alemania,Antioquia,519570,4210619,520,Jan 2010
563,2010,Jan,Alemania,Bogota,228033,1921051,228,Jan 2010
564,2010,Jan,Alemania,Caldas,150262,2817226,150,Jan 2010
565,2010,Jan,Alemania,Huila,342484,2421871,342,Jan 2010
566,2010,Jan,Alemania,Magdalena,17458,148634,17,Jan 2010
567,2010,Jan,Alemania,Quindio,204435,1568994,204,Jan 2010
568,2010,Jan,Alemania,Risaralda,206792,1698275,207,Jan 2010
569,2010,Jan,Alemania,Santander,372147,2901736,372,Jan 2010
570,2010,Jan,Alemania,Tolima,20942,176773,21,Jan 2010
571,2010,Jan,Alemania,Valle del Cauca,83931,685829,84,Jan 2010
572,2010,Jan,Argentina,Bogota,59793,632721,60,Jan 2010
573,2010,Jan,Aruba,Bogota,804,19040,1,Jan 2010
574,2010,Jan,Australia,Caldas,19221,179861,19,Jan 2010
575,2010,Jan,Australia,Huila,115863,927842,116,Jan 2010
576,2010,Jan,Australia,Risaralda,57845,498530,58,Jan 2010
577,2010,Jan,Australia,Tolima,40756,316174,41,Jan 2010
578,2010,Jan,Australia,Valle del Cauca,39229,311542,39,Jan 2010
579,2010,Jan,Barbados,Antioquia,2328,48840,2,Jan 2010
580,2010,Jan,Belgica,Antioquia,108993,1077386,109,Jan 2010
581,2010,Jan,Belgica,Bogota,881834,7304969,882,Jan 2010
582,2010,Jan,Belgica,Caldas,650457,5616423,650,Jan 2010
583,2010,Jan,Belgica,Cauca,76716,678288,77,Jan 2010
584,2010,Jan,Belgica,Huila,194879,1338823,195,Jan 2010
585,2010,Jan,Belgica,Magdalena,505062,3963133,505,Jan 2010
586,2010,Jan,Belgica,Narino,115378,1130954,115,Jan 2010
587,2010,Jan,Belgica,Norte de Santander,38502,298661,38,Jan 2010
588,2010,Jan,Belgica,Quindio,40250,306354,40,Jan 2010
589,2010,Jan,Belgica,Risaralda,335658,2629378,336,Jan 2010
590,2010,Jan,Belgica,Santander,187040,1451376,187,Jan 2010
591,2010,Jan,Belgica,Tolima,139517,1131431,140,Jan 2010
592,2010,Jan,Belgica,Valle del Cauca,155188,1160696,155,Jan 2010
593,2010,Jan,Bolivia,Antioquia,28,89,0,Jan 2010
594,2010,Jan,Bolivia,Valle del Cauca,2290,100800,2,Jan 2010
595,2010,Jan,Canada,Antioquia,456361,3943932,456,Jan 2010
596,2010,Jan,Canada,Bogota,39151,311824,39,Jan 2010
597,2010,Jan,Canada,Caldas,376879,3270025,377,Jan 2010
598,2010,Jan,Canada,Cauca,76910,588778,77,Jan 2010
599,2010,Jan,Canada,Huila,230504,1959466,230,Jan 2010
600,2010,Jan,Canada,Norte de Santander,57693,412823,58,Jan 2010
601,2010,Jan,Canada,Quindio,59942,487195,60,Jan 2010
602,2010,Jan,Canada,Risaralda,94404,748327,94,Jan 2010
603,2010,Jan,Canada,Santander,209636,1588041,210,Jan 2010
604,2010,Jan,Canada,Tolima,38363,296775,38,Jan 2010
605,2010,Jan,Canada,Valle del Cauca,75118,556715,75,Jan 2010
606,2010,Jan,Chile,Antioquia,5040,106747,5,Jan 2010
607,2010,Jan,Chile,Bogota,9912,227264,10,Jan 2010
608,2010,Jan,Chile,Caldas,3778,136044,4,Jan 2010
609,2010,Jan,Chile,Valle del Cauca,17500,137500,18,Jan 2010
610,2010,Jan,China,Caldas,19231,128007,19,Jan 2010
611,2010,Jan,Corea,Antioquia,100623,781275,101,Jan 2010
612,2010,Jan,Corea,Caldas,180227,1668579,180,Jan 2010
613,2010,Jan,Corea,Huila,123739,972892,124,Jan 2010
614,2010,Jan,Corea,Quindio,455191,3467648,455,Jan 2010
615,2010,Jan,Corea,Risaralda,151949,1198343,152,Jan 2010
616,2010,Jan,Corea,Valle del Cauca,257607,1981788,258,Jan 2010
617,2010,Jan,Costa Rica,Antioquia,22032,44998,22,Jan 2010
618,2010,Jan,Dinamarca,Caldas,28597,837402,29,Jan 2010
619,2010,Jan,Dinamarca,Huila,41747,316742,42,Jan 2010
620,2010,Jan,Dinamarca,Risaralda,61893,486638,62,Jan 2010
621,2010,Jan,Ecuador,Antioquia,5378,190949,5,Jan 2010
622,2010,Jan,Ecuador,Bogota,5082,132667,5,Jan 2010
623,2010,Jan,Ecuador,Valle del Cauca,14508,466067,15,Jan 2010
624,2010,Jan,El Salvador,Caldas,3017,161856,3,Jan 2010
625,2010,Jan,Espana,Antioquia,30084,719803,30,Jan 2010
626,2010,Jan,Espana,Bogota,41235,372113,41,Jan 2010
627,2010,Jan,Espana,Caldas,57480,430774,57,Jan 2010
628,2010,Jan,Espana,Cauca,19202,157578,19,Jan 2010
629,2010,Jan,Espana,Huila,465699,3423877,466,Jan 2010
630,2010,Jan,Espana,Narino,21860,146217,22,Jan 2010
631,2010,Jan,Espana,Quindio,19147,157302,19,Jan 2010
632,2010,Jan,Espana,Risaralda,198705,1522723,199,Jan 2010
633,2010,Jan,Espana,Santander,156645,1278137,157,Jan 2010
634,2010,Jan,Estados Unidos,Antioquia,2913709,28724841,2914,Jan 2010
635,2010,Jan,Estados Unidos,Bogota,698235,5803498,698,Jan 2010
636,2010,Jan,Estados Unidos,Caldas,2199297,18711473,2199,Jan 2010
637,2010,Jan,Estados Unidos,Cauca,346399,2823104,346,Jan 2010
638,2010,Jan,Estados Unidos,Cundinamarca,19172,139927,19,Jan 2010
639,2010,Jan,Estados Unidos,Huila,1928556,14462993,1929,Jan 2010
640,2010,Jan,Estados Unidos,Magdalena,173097,1391873,173,Jan 2010
641,2010,Jan,Estados Unidos,Quindio,323644,2565564,324,Jan 2010
642,2010,Jan,Estados Unidos,Risaralda,2720273,21638908,2720,Jan 2010
643,2010,Jan,Estados Unidos,Santander,518984,4116381,519,Jan 2010
644,2010,Jan,Estados Unidos,Tolima,573513,6332787,574,Jan 2010
645,2010,Jan,Estados Unidos,Valle del Cauca,346586,2743342,347,Jan 2010
646,2010,Jan,Estonia,Caldas,15375,356936,15,Jan 2010
647,2010,Jan,Finlandia,Caldas,366550,3209559,367,Jan 2010
648,2010,Jan,Finlandia,Risaralda,209776,1636419,210,Jan 2010
649,2010,Jan,Francia,Antioquia,299372,2480682,299,Jan 2010
650,2010,Jan,Francia,Caldas,183970,1796190,184,Jan 2010
651,2010,Jan,Francia,Cauca,151409,1013817,151,Jan 2010
652,2010,Jan,Francia,Norte de Santander,19243,142225,19,Jan 2010
653,2010,Jan,Francia,Risaralda,84981,551884,85,Jan 2010
654,2010,Jan,Francia,Santander,43309,299838,43,Jan 2010
655,2010,Jan,Hong Kong,Antioquia,24250,299479,24,Jan 2010
656,2010,Jan,Indonesia,Risaralda,19237,157333,19,Jan 2010
657,2010,Jan,Irlanda,Risaralda,38478,292100,38,Jan 2010
658,2010,Jan,Israel,Antioquia,38463,290060,38,Jan 2010
659,2010,Jan,Israel,Caldas,38387,339037,38,Jan 2010
660,2010,Jan,Israel,Huila,76859,577401,77,Jan 2010
661,2010,Jan,Israel,Risaralda,38679,310556,39,Jan 2010
662,2010,Jan,Italia,Bogota,178133,1471999,178,Jan 2010
663,2010,Jan,Italia,Huila,77168,586054,77,Jan 2010
664,2010,Jan,Italia,Magdalena,66402,496138,66,Jan 2010
665,2010,Jan,Italia,Risaralda,17511,149794,18,Jan 2010
666,2010,Jan,Japan,Antioquia,1620561,12777037,1621,Jan 2010
667,2010,Jan,Japan,Bogota,38065,292568,38,Jan 2010
668,2010,Jan,Japan,Caldas,737004,6425296,737,Jan 2010
669,2010,Jan,Japan,Cauca,282647,2213816,283,Jan 2010
670,2010,Jan,Japan,Huila,1579133,12231639,1579,Jan 2010
671,2010,Jan,Japan,Magdalena,87425,759121,87,Jan 2010
672,2010,Jan,Japan,Quindio,249641,1947414,250,Jan 2010
673,2010,Jan,Japan,Risaralda,1230275,9814362,1230,Jan 2010
674,2010,Jan,Japan,Santander,87383,664142,87,Jan 2010
675,2010,Jan,Japan,Tolima,17,71,0,Jan 2010
676,2010,Jan,Japan,Valle del Cauca,581105,4599955,581,Jan 2010
677,2010,Jan,Jordania,Quindio,38458,299160,38,Jan 2010
678,2010,Jan,Libano,Risaralda,19242,163465,19,Jan 2010
679,2010,Jan,Malasia,Caldas,39712,334024,40,Jan 2010
680,2010,Jan,Marruecos,Bogota,19289,159502,19,Jan 2010
681,2010,Jan,Mexico,Caldas,19128,629322,19,Jan 2010
682,2010,Jan,Mexico,Santander,19917,153222,20,Jan 2010
683,2010,Jan,Noruega,Caldas,6700,165214,7,Jan 2010
684,2010,Jan,Noruega,Huila,317404,2287736,317,Jan 2010
685,2010,Jan,Noruega,Quindio,59775,517892,60,Jan 2010
686,2010,Jan,Noruega,Risaralda,99506,871453,100,Jan 2010
687,2010,Jan,Noruega,Tolima,38322,333411,38,Jan 2010
688,2010,Jan,Noruega,Valle del Cauca,76919,567248,77,Jan 2010
689,2010,Jan,Nueva Zelandia,Bogota,16083,130728,16,Jan 2010
690,2010,Jan,Nueva Zelandia,Huila,2794,22711,3,Jan 2010
691,2010,Jan,Nueva Zelandia,Santander,17506,150720,18,Jan 2010
692,2010,Jan,Nueva Zelandia,Valle del Cauca,96259,806946,96,Jan 2010
693,2010,Jan,Paises Bajos,Caldas,13400,319286,13,Jan 2010
694,2010,Jan,Paises Bajos,Huila,19240,146634,19,Jan 2010
695,2010,Jan,Paises Bajos,Quindio,12144,125529,12,Jan 2010
696,2010,Jan,Paises Bajos,Risaralda,40210,320720,40,Jan 2010
697,2010,Jan,Paraguay,Antioquia,2645,70392,3,Jan 2010
698,2010,Jan,Peru,Antioquia,3840,109217,4,Jan 2010
699,2010,Jan,Peru,Caldas,4154,137589,4,Jan 2010
700,2010,Jan,Peru,Valle del Cauca,31583,267005,32,Jan 2010
701,2010,Jan,Polonia,Santander,19264,144104,19,Jan 2010
702,2010,Jan,Puerto Rico,Antioquia,8588,158929,9,Jan 2010
703,2010,Jan,Puerto Rico,Valle del Cauca,3105,89033,3,Jan 2010
704,2010,Jan,Reino Unido,Antioquia,253640,2101246,254,Jan 2010
705,2010,Jan,Reino Unido,Bogota,117264,963947,117,Jan 2010
706,2010,Jan,Reino Unido,Caldas,163384,1882869,163,Jan 2010
707,2010,Jan,Reino Unido,Huila,628171,4387999,628,Jan 2010
708,2010,Jan,Reino Unido,Narino,151992,1305690,152,Jan 2010
709,2010,Jan,Reino Unido,Quindio,65849,568518,66,Jan 2010
710,2010,Jan,Reino Unido,Risaralda,96083,801550,96,Jan 2010
711,2010,Jan,Reino Unido,Santander,151446,1114699,151,Jan 2010
712,2010,Jan,Reino Unido,Tolima,65264,439856,65,Jan 2010
713,2010,Jan,Republica Dominicana,Antioquia,2894,61732,3,Jan 2010
714,2010,Jan,Republica Dominicana,Valle del Cauca,156,3110,0,Jan 2010
715,2010,Jan,Rusia,Caldas,251149,6082959,251,Jan 2010
716,2010,Jan,Rusia,Huila,38458,351149,38,Jan 2010
717,2010,Jan,Siria-Republica Arabe,Antioquia,79803,633850,80,Jan 2010
718,2010,Jan,Siria-Republica Arabe,Risaralda,57744,457093,58,Jan 2010
719,2010,Jan,Sudafrica,Huila,42021,313481,42,Jan 2010
720,2010,Jan,Suecia,Antioquia,62956,440423,63,Jan 2010
721,2010,Jan,Suecia,Caldas,42071,322822,42,Jan 2010
722,2010,Jan,Suecia,Risaralda,206498,1657541,206,Jan 2010
723,2010,Jan,Suecia,Santander,62939,483085,63,Jan 2010
724,2010,Jan,Taiwan - provincia de China,Caldas,20250,161082,20,Jan 2010
725,2010,Jan,Taiwan - provincia de China,Cundinamarca,19208,143317,19,Jan 2010
726,2010,Jan,Taiwan - provincia de China,Quindio,18217,142504,18,Jan 2010
727,2010,Jan,Trinidad y Tobago,Antioquia,2934,82871,3,Jan 2010
728,2010,Jan,Venezuela,Antioquia,11232,298271,11,Jan 2010
729,2010,Jan,Venezuela,Valle del Cauca,35553,1310573,36,Jan 2010
730,2010,Feb,Alemania,Antioquia,129897,869004,130,Feb 2010
731,2010,Feb,Alemania,Bogota,20959,178552,21,Feb 2010
732,2010,Feb,Alemania,Caldas,214115,2097555,214,Feb 2010
733,2010,Feb,Alemania,Huila,39758,300180,40,Feb 2010
734,2010,Feb,Alemania,Magdalena,97862,792410,98,Feb 2010
735,2010,Feb,Alemania,Quindio,20944,183981,21,Feb 2010
736,2010,Feb,Alemania,Risaralda,104877,902257,105,Feb 2010
737,2010,Feb,Alemania,Santander,285260,2268433,285,Feb 2010
738,2010,Feb,Antillas Holandesas,Antioquia,4368,112272,4,Feb 2010
739,2010,Feb,Antillas Holandesas,Valle del Cauca,5895,192903,6,Feb 2010
740,2010,Feb,Argentina,Caldas,19250,145865,19,Feb 2010
741,2010,Feb,Aruba,Valle del Cauca,2032,67268,2,Feb 2010
742,2010,Feb,Australia,Antioquia,9499,272595,10,Feb 2010
743,2010,Feb,Australia,Bogota,76905,653295,77,Feb 2010
744,2010,Feb,Australia,Huila,19266,149198,19,Feb 2010
745,2010,Feb,Australia,Risaralda,38468,320565,38,Feb 2010
746,2010,Feb,Barbados,Antioquia,947,20369,1,Feb 2010
747,2010,Feb,Belgica,Antioquia,252939,2049281,253,Feb 2010
748,2010,Feb,Belgica,Bogota,115237,1043209,115,Feb 2010
749,2010,Feb,Belgica,Caldas,827518,6056379,828,Feb 2010
750,2010,Feb,Belgica,Cauca,115492,984028,115,Feb 2010
751,2010,Feb,Belgica,Huila,57902,424943,58,Feb 2010
752,2010,Feb,Belgica,Magdalena,19191,193791,19,Feb 2010
753,2010,Feb,Belgica,Narino,538646,4984834,539,Feb 2010
754,2010,Feb,Belgica,Quindio,97949,716750,98,Feb 2010
755,2010,Feb,Belgica,Risaralda,324210,2491941,324,Feb 2010
756,2010,Feb,Belgica,Santander,21606,148486,22,Feb 2010
757,2010,Feb,Belgica,Tolima,76686,661076,77,Feb 2010
758,2010,Feb,Belgica,Valle del Cauca,19149,144352,19,Feb 2010
759,2010,Feb,Belice,Antioquia,1861,46713,2,Feb 2010
760,2010,Feb,Bolivia,Valle del Cauca,2113,83651,2,Feb 2010
761,2010,Feb,Canada,Antioquia,404623,3122770,405,Feb 2010
762,2010,Feb,Canada,Bogota,288457,2416953,288,Feb 2010
763,2010,Feb,Canada,Caldas,403375,3350109,403,Feb 2010
764,2010,Feb,Canada,Cauca,77002,677502,77,Feb 2010
765,2010,Feb,Canada,Huila,518483,4350367,518,Feb 2010
766,2010,Feb,Canada,Magdalena,77125,562522,77,Feb 2010
767,2010,Feb,Canada,Quindio,192380,1655884,192,Feb 2010
768,2010,Feb,Canada,Risaralda,246223,1988502,246,Feb 2010
769,2010,Feb,Canada,Santander,173108,1299029,173,Feb 2010
770,2010,Feb,Canada,Tolima,134521,1159697,135,Feb 2010
771,2010,Feb,Canada,Valle del Cauca,38493,331032,38,Feb 2010
772,2010,Feb,Chile,Antioquia,23214,320505,23,Feb 2010
773,2010,Feb,Chile,Bogota,485,7364,0,Feb 2010
774,2010,Feb,Chile,Caldas,18479,183395,18,Feb 2010
775,2010,Feb,China,Huila,17500,127787,18,Feb 2010
776,2010,Feb,China,Quindio,17500,121057,18,Feb 2010
777,2010,Feb,Corea,Antioquia,68823,675654,69,Feb 2010
778,2010,Feb,Corea,Bogota,64132,552524,64,Feb 2010
